名前,記録対戦数,記録段位,記録点数,和了率,放銃率,ツモ率,ダマ率,流局率,流局聴牌率,副露率,立直率,和了巡数,平均和了,平均放銃,平均順位,飛び率,安定段位,点数期待,立直和了,立直放銃A,立直放銃B,立直収支,立直収入,立直支出,先制率,追っかけ率,追っかけられ率,立直巡目,立直流局,一発率,振聴率,立直多面,立直良形,最高段位,最高点数,最大連荘,裏ドラ率,痛い親かぶり率,痛い親かぶり平均,放銃時立直率,放銃時副露率,副露後放銃率,副露後和了率,副露後流局率,打点効率,銃点損失,調整打点効率,局収支,総計局数,和了時立直率,和了時副露率,和了時ダマ率
rating_4_std,1040.0803327150413,null,null,0.01368380330336994,0.013588373509273326,0.024950930225119107,0.03816640882497016,0.012821974761987128,0.060986205504465915,0.049312546399650756,0.022330579663146093,0.16479130348834375,325.0287354721026,193.82058222597217,0.07297479224180387,0.015346312376239032,null,null,0.025471871697708606,0.013253134538278378,0.01146114165555536,297.3530094998708,320.5873789012509,399.1592105572231,0.02958139925436057,0.02958139925436057,0.01632229588025516,0.24962424612222261,0.017078194713494987,0.022318704710324072,0.005104878044783768,0.03742583144364849,0.03953171444124185,null,null,1.2335698264894226,0.023274573606856717,0.009353033343050501,312.7360644511924,0.029631679573566744,0.051414456708856936,0.015221564980234779,0.023392439974724625,0.019390305111417247,93.41269549439924,85.01496394679604,89.15573387857532,95.55899699116927,10871.27930928205,0.04829017643983909,0.046892508795102004,0.038166408824970154
rating_5_std,810.1976865254344,null,null,0.018485765775633135,0.022579474050153897,0.03271388194479623,0.051538116642802036,0.02013323059338534,0.09288252731121177,0.08057846818728537,0.03194406460731745,0.20684616119899008,475.5534102922112,304.2147236361489,0.08349414856548872,0.025303131563305215,null,null,0.0293261096497731,0.014300894191839025,0.011911799856735628,335.3140258141623,405.5411032139699,483.4845470033012,0.03813315232198847,0.03813317636667268,0.01952556798705807,0.345130593098892,0.02263765212005386,0.025962035581299538,0.006511667403476304,0.05401376111857877,0.05786384312639789,null,null,1.1861105382903192,0.026147629583166042,0.010830902056700556,396.8335963082184,0.03699414895701915,0.08449536769849568,0.02281142921411266,0.02765725345828938,0.025980527322862792,110.14601502367155,164.5289752862462,138.13192224117245,120.07857790699934,8376.917377257116,0.07300684653090378,0.07179630172239616,0.051538116642802036
rating_6_std,781.2230113239367,null,null,0.017762368910847384,0.017399013594367956,0.0319337426665653,0.046613165615567255,0.018901721441985892,0.08110562325957717,0.0643146144540182,0.027013876341211763,0.1775731254618762,391.50149843420724,260.2125750351373,0.07313380727837619,0.01818080211177205,null,null,0.029932475781911473,0.014331482807043055,0.01206231678931565,326.41619330696216,354.0975864080696,453.0435536660503,0.03410740511055076,0.034107421600693466,0.01922103454143262,0.2944908108158063,0.023620176463848168,0.02477361227795839,0.005750968430968423,0.0465076389562611,0.049035235350563186,null,null,1.1546705448972403,0.02449401634956225,0.010296226913444874,347.3443797215264,0.03376306013353033,0.06764167797489626,0.01833503334437946,0.026242449523129492,0.024999469061072952,111.25757444423272,121.68330623850035,101.09197310284615,102.00728148094234,8130.721047584889,0.06145379010174053,0.05758039367450471,0.046613165615567255
rating_7_std,741.9003264497944,null,null,0.018646543475098396,0.020851070742394073,0.03165693747524179,0.0500287994954761,0.019497957262323957,0.09045924203176067,0.07559707184403933,0.03026361699058589,0.19436683357532253,446.96756131041076,284.5091796808591,0.08093566495972378,0.022757141034896584,null,null,0.0299559154407015,0.014412828757184583,0.01201616175235532,335.5180334957139,387.3375982063481,475.723485243919,0.037018130379094405,0.0370181507618404,0.019698476521949396,0.32684192403485957,0.023082481861966066,0.025536876868772262,0.006262502431133532,0.05208363447453788,0.05496015414420887,null,null,1.156741028901453,0.025554860624572427,0.010695005485998988,376.37311950855974,0.035917087464217595,0.07928876349762622,0.02120170430141511,0.02779589215933492,0.024810539301360637,112.09874694305596,149.80815848453605,127.07077177561962,115.99352381588035,7669.941819459506,0.06916410085686511,0.06701435750223843,0.0500287994954761
rating_8_std,1116.6960721739495,null,null,0.010464733667504217,0.01187714298827786,0.016013229332804073,0.02883333839255202,0.008682465770130989,0.051296777338334314,0.03624360393225255,0.018018778494192127,0.12528665053842855,248.23043941811105,154.31917525378398,0.05017085225178797,0.014730499875491871,null,null,0.01819334095552209,0.010551122619592212,0.008352257690356026,223.18093442205588,223.68317593808416,307.9502803661218,0.02067073096085052,0.02067073096085052,0.012867923128202658,0.18787877993509966,0.010997997398331665,0.016607104446632763,0.0036982601062490713,0.03213406461480044,0.034722895394958195,null,null,1.150826426919339,0.017108108878055875,0.006956643423499722,200.06918455656992,0.025806861359670176,0.038371240437205786,0.012745099306581817,0.018843629507797787,0.013592511870293728,59.33860265474018,74.19098414409682,73.5814755848559,70.0081285088997,11819.539249385782,0.03717618506354533,0.0323041462324182,0.02883333839255202
rating_9_std,851.5465512007164,null,null,0.01840779589961963,0.02255389880577175,0.03476140671288567,0.04959755065072289,0.020189472932543355,0.0926896770109985,0.08092192933790465,0.03189659826235758,0.21179005660143693,484.57505495519865,306.503833044772,0.07834923093985954,0.02535647194693911,null,null,0.02934966823378932,0.014291931788757277,0.011817309747383285,333.32789845744765,400.15491846104584,479.50781535731153,0.03769806701465553,0.03769809263289527,0.019100624372584238,0.35569875736576884,0.022730507391870398,0.025720351473453727,0.006495599729815283,0.05424192780503294,0.057217701365318105,null,null,1.1874624906719946,0.025467740170707714,0.010607209481277071,393.7761144766164,0.038349284004555964,0.08524320222279394,0.023015996034805544,0.027144747386499198,0.026695946954861112,108.00705379651401,165.3899144771295,134.02825015973056,114.2671802384725,8885.383991850493,0.0736947531374595,0.071964758791897,0.04959755065072289
rating_10_std,812.6330526591297,null,null,0.017613982504671676,0.017495890750866026,0.03353513187920511,0.04537122014078444,0.019218024876587345,0.08107533023306991,0.06392166043749113,0.026662705135560925,0.17844929783830393,391.4731584290589,263.69310253394355,0.06927575640054534,0.018261997634637175,null,null,0.030050804476148642,0.014327753469527478,0.011977193833355783,326.6417912146926,343.5530079590858,446.3515458351238,0.03333813321577078,0.03333815199253032,0.018895259989279167,0.298425143979877,0.023890289670030887,0.024422574126765236,0.005645791685808563,0.046757203289101844,0.048789912440527036,null,null,1.1484812543563871,0.02369127631338674,0.01003995410229326,339.28246133474096,0.034503610914093034,0.06732624278131759,0.01845695811213704,0.025973933014598206,0.025711725341382295,109.40943218952671,123.53948584420458,98.76918979485338,98.1704764401024,8526.322689379518,0.06123846992797407,0.056676721094938355,0.04537122014078444
rating_11_std,762.957536112534,null,null,0.018605806145136943,0.020898429501357556,0.032720782479919934,0.04914628237217864,0.019575842446173473,0.09054401620160123,0.07573543586216969,0.030178360152757287,0.19634965992259532,450.33128517677596,285.87406791288583,0.0787455552255315,0.022821673710634025,null,null,0.030046331600252347,0.014431827639346813,0.011987446654599691,335.8117552109037,383.43891784160047,473.23284344738096,0.03674542609957743,0.03674544740065794,0.019502929933959884,0.33156038008118804,0.02316995976709114,0.02538773377250364,0.006238721351403755,0.05231239228325234,0.05474130117564684,null,null,1.1555767066049236,0.025163526927895592,0.01057063152074399,373.6520658824275,0.03656762787291494,0.07955947967734779,0.021320814885553534,0.0276564213705097,0.025173401028981853,111.1064263389951,150.6898852084157,125.70851441028229,113.7662407286553,7935.142120424351,0.06937142291473072,0.06693692991836693,0.04914628237217864
rating_12_std,1089.0885707275413,null,null,0.012470935680073918,0.012966743041697983,0.023131943573442244,0.0347286255273345,0.011553441331301918,0.05722740733845779,0.044927867369290275,0.02068285924543795,0.1537513023932402,300.9048048899947,181.03924015098954,0.0646387373015146,0.015116734081601845,null,null,0.023281796080193838,0.012474434813506767,0.010585282255929317,278.145841958972,288.5872941662386,365.9703888112242,0.026369631281136945,0.026369631281136945,0.015008407713784427,0.2333385004965832,0.015197474523554359,0.02033559723087104,0.004637595343874282,0.035981602487961215,0.03764688525623915,null,null,1.2107087375875065,0.02100724511322794,0.008468399160337606,275.0586857249831,0.02879184737417449,0.04683258987968995,0.014384171653210489,0.02177967645989362,0.01784406989197019,81.9048036815181,81.35873386442164,83.14825450838559,86.16603868273413,11460.232315224392,0.044226346103386244,0.04194306438825907,0.0347286255273345
rating_13_std,907.1459072811255,null,null,0.017470268817636917,0.022909245681621174,0.035710151699194496,0.04975941179313019,0.021435552200880944,0.08936677824243079,0.07526738682146324,0.03035480472876269,0.20635939538841086,455.2156419560587,315.445523494723,0.08213961929219889,0.025359333349667515,null,null,0.02869550023508412,0.014092402782866735,0.011769846886373787,325.36580910062486,383.44540437353515,466.2914209895334,0.03645606974228802,0.03645609519353524,0.018780284009175457,0.3395126119106632,0.023478026581684568,0.025445089650234197,0.006207647582629504,0.05116558859973627,0.057230417661485476,null,null,1.2054413774836392,0.025024559306063378,0.010358427247329374,382.6270318632363,0.03756758359449156,0.07895020652237998,0.023187436162546156,0.026445895236034713,0.02820415338386166,106.18850623270336,167.92836841135315,137.50418664370022,116.45096082103203,9479.064154136682,0.06972217493499826,0.06709673388034118,0.04975941179313019
rating_14_std,870.3085681803925,null,null,0.016924927371496975,0.01720582010139884,0.03316576654806512,0.04470943464694929,0.018957365720748486,0.07775093796418854,0.06115340147367887,0.02596436271270261,0.17691883360292393,378.876381964735,261.0285706906981,0.0704751020802909,0.018115626098933385,null,null,0.02939657717328104,0.014141256049684891,0.011895430076280923,320.97647735276695,339.17343390585046,438.1383524090781,0.03264057666874794,0.032640593462596436,0.01848239642669493,0.29033770911569395,0.02338138279561552,0.024187518106502368,0.005535968169831801,0.04495525604791466,0.047856587876474836,null,null,1.168881993009464,0.023622682600751028,0.009924756692213777,336.6983160636949,0.0337680181346132,0.0642991266360535,0.018215506397962565,0.025488390415499884,0.02577270545509129,107.07070611356444,120.85419541922326,98.6352000296447,98.04022016472271,9124.16795648963,0.05917402813848983,0.05476255280773587,0.04470943464694929
rating_15_std,813.8085845971981,null,null,0.018057870266733226,0.020964136404977806,0.03365329554766327,0.048956807503196795,0.020217756896345546,0.08822828312936995,0.07281927455719397,0.02943882706095739,0.19486814480434203,436.7387383064193,291.4832348631371,0.07953918927131351,0.022790901379606793,null,null,0.029695887463565145,0.014318689661544263,0.011954787737254806,331.0247273430343,375.6414942384157,466.08818227073687,0.03603644558877186,0.03603646704854889,0.019242415123602623,0.3247150793647285,0.023532440212257505,0.025274612904363933,0.0061001141169109135,0.05060346835312391,0.05450153709758899,null,null,1.1707789473347954,0.024944314818482808,0.010437737658181434,369.814670668644,0.03623332747590691,0.0763940596356627,0.021377105549159017,0.027116810492303637,0.026300130605551073,109.84942198344248,151.39246329702559,125.91936160246715,113.2534791790087,8480.90807964983,0.06749300165624551,0.06459815352489466,0.048956807503196795
