記録対戦数,記録段位,記録点数,和了率,放銃率,ツモ率,ダマ率,流局率,流局聴牌率,副露率,立直率,和了巡数,平均和了,平均放銃,平均順位,飛び率,安定段位,点数期待,立直和了,立直放銃A,立直放銃B,立直収支,立直収入,立直支出,先制率,追っかけ率,追っかけられ率,立直巡目,立直流局,一発率,振聴率,立直多面,立直良形,最高段位,最高点数,最大連荘,裏ドラ率,痛い親かぶり率,痛い親かぶり平均,放銃時立直率,放銃時副露率,副露後放銃率,副露後和了率,副露後流局率,打点効率,銃点損失,調整打点効率,局収支,総計局数,和了時立直率,和了時副露率,和了時ダマ率
3307,魂8,14.3/20.0,0.2113,0.1174,0.3942,0.1501,0.1474,0.42829999999999996,0.2842,0.1857,12.153,6525,5338,2.438,0.0632,魂+2.08,0.021 (274),0.4941,0.135,0.1036,2894,7945,6984,0.8112,0.1888,0.2047,9.245,0.14730000000000001,0.1942,0.0055000000000000005,0.7273000000000001,0.5205,魂8,16.2/20.0,7,0.3212,0.0981,10362,0.21350000000000002,0.3185,0.1316,0.30920000000000003,0.1564,1379,627,752,58,35026.0,0.4342374349266446,0.4158761949834359,0.1501
1243,魂4,13.6/20.0,0.23420000000000002,0.1215,0.40409999999999996,0.0929,0.14679999999999999,0.429,0.3896,0.1885,12.051,6093,5266,2.430,0.0555,魂+2.37,0.024 (270),0.5082,0.1483,0.11539999999999999,2951,7956,6982,0.8192,0.1808,0.1984,8.918,0.1471,0.16879999999999998,0.0048,0.7071,0.4715,魂4,16.1/20.0,5,0.3186,0.10439999999999999,10363,0.23010000000000003,0.42229999999999995,0.1316,0.2995,0.16440000000000002,1427,640,787,111,13239.0,0.409033731853117,0.4982288642186165,0.0929
201,聖2,2285/6000,0.2318,0.1582,0.3856,0.1716,0.1198,0.5820000000000001,0.3276,0.193,12.233,6693,5714,2.458,0.08460000000000001,豪3.13,-7.0 (328),0.4911,0.1578,0.11449999999999999,2712,8137,7679,0.8142,0.1858,0.19079999999999997,9.483,0.1349,0.2021,0.0127,0.7201000000000001,0.4962,聖2,3066/6000,6,0.3834,0.09939999999999999,10468,0.1925,0.3354,0.16190000000000002,0.2969,0.1424,1552,904,648,63,2036.0,0.4088968938740294,0.4196050043140639,0.1716
872,魂3,11.8/20.0,0.2115,0.1012,0.3837,0.19949999999999998,0.1576,0.3456,0.28350000000000003,0.1533,12.092,6314,5481,2.444,0.055,魂+1.81,0.018 (453),0.5014,0.12710000000000002,0.1011,3135,8148,6954,0.8321999999999999,0.1678,0.20929999999999999,9.210,0.1524,0.19190000000000002,0.0063,0.7662,0.5492,魂3,13.5/20.0,4,0.2955,0.1035,10217,0.19260000000000002,0.3074,0.1097,0.3261,0.1655,1335,555,781,46,9291.0,0.36342609929078007,0.4371127659574468,0.19949999999999998
281,魂1,15.5/20.0,0.2073,0.1191,0.40259999999999996,0.0966,0.1557,0.35509999999999997,0.26899999999999996,0.20149999999999998,11.786,6682,5933,2.466,0.08539999999999999,魂+1.25,0.012 (361),0.5135000000000001,0.13970000000000002,0.10769999999999999,3138,8268,7722,0.867,0.133,0.2104,9.128,0.14980000000000002,0.1607,0.0017000000000000001,0.6987000000000001,0.4714,魂1,16.8/20.0,4,0.318,0.0851,10652,0.2365,0.29059999999999997,0.1286,0.3115,0.16519999999999999,1385,706,678,-45,2948.0,0.4991328991799325,0.4042136999517606,0.0966
590,魂1,19.0/20.0,0.23199999999999998,0.1328,0.3809,0.1508,0.134,0.4982,0.4296,0.151,12.248,6225,5325,2.441,0.0678,魂+2.00,0.020 (50),0.47200000000000003,0.145,0.09949999999999999,2998,8439,6435,0.8233,0.17670000000000002,0.1841,9.530,0.16079999999999997,0.213,0.0106,0.745,0.49310000000000004,魂1,19.7/20.0,4,0.3161,0.09369999999999999,10226,0.1649,0.4501,0.1391,0.2927,0.1421,1444,707,737,92,6259.0,0.3072068965517242,0.5419996551724138,0.1508
350,聖2,1895/6000,0.21109999999999998,0.1364,0.3677,0.06709999999999999,0.1471,0.4537,0.35969999999999996,0.2029,12.145,6610,5150,2.486,0.06860000000000001,豪2.21,-10.8 (176),0.494,0.1356,0.0993,3001,8066,6774,0.7745000000000001,0.2255,0.196,9.517,0.1678,0.2255,0.0121,0.7503,0.4805,聖2,4343/6000,4,0.3016,0.10890000000000001,10251,0.2016,0.3972,0.1506,0.2687,0.1416,1395,703,692,0,3672.0,0.4748109900521081,0.45784647086688773,0.06709999999999999
113,聖2,2829/6000,0.2039,0.1325,0.3875,0.1333,0.1478,0.4023,0.35850000000000004,0.17079999999999998,12.053,5743,5829,2.708,0.13269999999999998,豪-3.53,-39.0 (77),0.4876,0.1592,0.1343,2129,6678,6484,0.8109000000000001,0.1891,0.209,9.223,0.1393,0.1837,0.0199,0.6766,0.4677,聖2,3552/6000,6,0.2551,0.1075,10070,0.2051,0.32689999999999997,0.1209,0.2607,0.1848,1171,773,398,-319,1177.0,0.40844570868072577,0.45836660127513495,0.1333
380,魂1,16.4/20.0,0.2267,0.1233,0.3807,0.1105,0.1407,0.478,0.3389,0.19699999999999998,12.130,6540,5229,2.416,0.0526,魂+2.58,0.026 (140),0.5063,0.1297,0.09570000000000001,3253,8158,6459,0.8098000000000001,0.1902,0.1839,9.481,0.17129999999999998,0.1766,0.0088,0.7343999999999999,0.5045000000000001,魂1,19.6/20.0,5,0.3557,0.09630000000000001,10428,0.2072,0.37829999999999997,0.1376,0.3009,0.1508,1483,645,838,176,4031.0,0.4399695632995147,0.4498235994706661,0.1105
426,魂2,11.5/20.0,0.2094,0.11460000000000001,0.38939999999999997,0.1576,0.1618,0.4,0.2851,0.18710000000000002,12.184,6593,5126,2.408,0.0352,魂+3.19,0.032 (266),0.4685,0.146,0.12029999999999999,2892,8360,6584,0.8283,0.17170000000000002,0.1764,9.320,0.16469999999999999,0.1771,0.0187,0.7079000000000001,0.507,魂2,15.3/20.0,5,0.3017,0.0949,10690,0.23850000000000002,0.292,0.1173,0.31129999999999997,0.1856,1381,587,794,108,4574.0,0.4186072110792742,0.42383777459407834,0.1576
112,聖1,1302/4000,0.183,0.10640000000000001,0.31629999999999997,0.15810000000000002,0.1855,0.3486,0.22469999999999998,0.1864,12.085,6895,5414,2.589,0.035699999999999996,豪0.86,-10.9 (155),0.47950000000000004,0.1096,0.0913,3282,8710,7550,0.8493,0.1507,0.17350000000000002,9.389,0.1963,0.1905,0.0091,0.7143,0.4571,聖2,3304/6000,2,0.3714,0.0604,9878,0.192,0.272,0.1288,0.2879,0.2045,1262,576,686,-35,1175.0,0.4884087431693989,0.35350344262295075,0.15810000000000002
239,聖3,5740/9000,0.2144,0.1186,0.42310000000000003,0.0897,0.1484,0.35710000000000003,0.2752,0.2018,12.167,6438,5509,2.540,0.0753,豪0.93,-20.4 (138),0.5272,0.1362,0.10310000000000001,3115,7724,6709,0.8366,0.1634,0.1907,9.071,0.1323,0.19190000000000002,0.015600000000000001,0.7432,0.4961,聖3,5740/9000,8,0.3395,0.0987,10571,0.2318,0.298,0.1284,0.3224,0.15689999999999998,1380,653,727,5,2547.0,0.49621716417910444,0.4138268656716418,0.0897
557,魂2,10.0/20.0,0.22030000000000002,0.12689999999999999,0.38189999999999996,0.0919,0.15,0.4604,0.36210000000000003,0.1898,12.151,6120,5452,2.481,0.061,魂+0.66,0.007 (1505),0.4696,0.1436,0.0978,2677,7952,6924,0.8123,0.1877,0.1974,9.330,0.1753,0.1745,0.0167,0.7031000000000001,0.4696,魂2,10.0/20.0,5,0.3002,0.1076,10475,0.2148,0.40840000000000004,0.1432,0.3062,0.157,1348,692,656,-12,5979.0,0.4045850204266909,0.5032910576486611,0.0919
168,豪3,1835/3600,0.1909,0.1405,0.3667,0.2242,0.1446,0.44,0.23420000000000002,0.18510000000000001,12.422,6888,5860,2.690,0.09519999999999999,豪-3.19,-32.6,0.425,0.1938,0.1469,2127,8517,7182,0.625,0.375,0.1656,10.659,0.16879999999999998,0.3015,0.015600000000000001,0.7313,0.4656,聖1,2486/4000,3,0.2868,0.1,9953,0.2551,0.251,0.1506,0.2963,0.1407,1315,824,491,-219,1729.0,0.4120874803562075,0.36350686223153494,0.22419999999999998
1134,聖3,6763/9000,0.2161,0.1186,0.387,0.1533,0.1469,0.41100000000000003,0.3347,0.1765,12.059,6379,5452,2.505,0.0661,豪2.10,-14.7 (308),0.4824,0.14679999999999999,0.1096,2927,8281,6797,0.8207,0.1793,0.1816,9.295,0.1562,0.1844,0.0104,0.7393000000000001,0.5115,魂1,18.9/20.0,6,0.3317,0.106,10228,0.21850000000000003,0.35710000000000003,0.1265,0.2922,0.1583,1378,646,732,30,12043.0,0.39400092549745486,0.45256520129569655,0.1533
200,聖3,6078/9000,0.2212,0.10640000000000001,0.4277,0.1085,0.1487,0.44939999999999997,0.3967,0.1826,12.291,6773,5343,2.320,0.06,魂+5.85,13.8 (213),0.5232,0.1057,0.07730000000000001,3734,8520,6107,0.8814,0.1186,0.2268,9.169,0.1469,0.18719999999999998,0.0077,0.7544,0.5337,聖3,6078/9000,4,0.3251,0.0885,10915,0.1814,0.41590000000000005,0.1115,0.2562,0.1862,1498,568,930,224,2125.0,0.43190018083182646,0.4594689873417721,0.1085
1582,魂6,12.1/20.0,0.217,0.1148,0.3936,0.106,0.1475,0.43560000000000004,0.37170000000000003,0.18170000000000003,12.154,6454,5278,2.401,0.055,魂+3.36,0.034 (235),0.49920000000000003,0.1394,0.1038,3023,8047,6503,0.8198000000000001,0.1802,0.19519999999999998,9.259,0.1446,0.1838,0.0104,0.7273999999999999,0.49689999999999995,魂6,12.4/20.0,6,0.32049999999999995,0.10279999999999999,10439,0.2206,0.38170000000000004,0.11789999999999999,0.278,0.1704,1401,606,795,102,16859.0,0.4179937327188941,0.47618709677419363,0.106
245,聖2,4471/6000,0.1998,0.1432,0.4121,0.25980000000000003,0.13269999999999998,0.5206000000000001,0.3724,0.13970000000000002,12.467,6649,5216,2.588,0.0735,豪-0.86,-26.6 (191),0.4413,0.13970000000000002,0.10339999999999999,2835,8754,6536,0.7989,0.2011,0.1788,9.691,0.1592,0.23420000000000002,0.0084,0.757,0.5279,聖3,5629/9000,4,0.3354,0.0764,10340,0.1362,0.3978,0.153,0.23170000000000002,0.17300000000000001,1329,747,582,-109,2562.0,0.30855660660660666,0.4318572572572573,0.25980000000000003
126,豪3,1271/3600,0.1916,0.1292,0.3961,0.15289999999999998,0.1555,0.4396,0.1961,0.2006,12.126,6893,5431,2.548,0.11109999999999999,豪0.42,-10.4,0.5206000000000001,0.1124,0.08990000000000001,3275,7768,6580,0.8315,0.1685,0.2097,9.071,0.17600000000000002,0.15109999999999998,0.0075,0.7603,0.4682,聖1,2425/4000,3,0.2878,0.1142,10035,0.1744,0.1977,0.1303,0.295,0.1954,1321,702,619,-88,1331.0,0.545054070981211,0.30192849686847595,0.15289999999999998
950,聖2,3451/6000,0.19039999999999999,0.1233,0.3947,0.1841,0.1499,0.4163,0.2121,0.19949999999999998,12.488,7210,5344,2.517,0.0642,豪1.49,-13.6 (190),0.4842,0.1381,0.1045,2870,8109,7021,0.8084,0.1916,0.18469999999999998,9.577,0.1515,0.2147,0.009399999999999999,0.7386,0.5223,聖2,3582/6000,5,0.2986,0.09910000000000001,10363,0.2236,0.23399999999999999,0.136,0.2771,0.1709,1373,659,714,-20,10124.0,0.507341911764706,0.3086812500000001,0.1841
238,魂1,12.0/20.0,0.21100000000000002,0.11359999999999999,0.38549999999999995,0.1317,0.1462,0.4353,0.2992,0.207,12.192,6476,5778,2.487,0.0756,魂+0.13,0.001 (6347),0.4611,0.15560000000000002,0.107,2310,7713,7459,0.8268000000000001,0.1732,0.22760000000000002,9.457,0.1576,0.1435,0.0058,0.7004,0.4542,魂1,19.2/20.0,5,0.3038,0.0751,10800,0.2837,0.2837,0.10769999999999999,0.2934,0.1777,1367,656,710,23,2483.0,0.4523587677725119,0.4160439810426541,0.1317
1348,魂3,14.7/20.0,0.2284,0.126,0.3782,0.1427,0.1382,0.45030000000000003,0.3457,0.1778,12.169,6218,5360,2.442,0.0645,魂+1.93,0.019 (275),0.49570000000000003,0.1323,0.1048,2940,7886,6755,0.8148000000000001,0.1852,0.19510000000000002,9.308,0.1582,0.1726,0.0075,0.737,0.5204,魂3,14.7/20.0,5,0.31120000000000003,0.0973,10151,0.1866,0.3771,0.1374,0.3114,0.1479,1420,675,745,74,14332.0,0.38588204903677764,0.47132653239929956,0.1427
668,聖1,1295/4000,0.23420000000000002,0.14880000000000002,0.3743,0.1025,0.1306,0.5305,0.38439999999999996,0.2016,12.327,6398,5661,2.476,0.0808,豪3.23,-2.7 (478),0.4799,0.1377,0.10189999999999999,2779,8017,7085,0.8027,0.1973,0.1894,9.468,0.1585,0.17190000000000003,0.0086,0.6915,0.4677,聖1,3855/4000,5,0.28850000000000003,0.0974,10669,0.1866,0.4179,0.1618,0.295,0.1418,1498,843,656,35,6914.0,0.4130992314261315,0.484192997438087,0.1025
1071,魂2,17.9/20.0,0.20629999999999998,0.1151,0.396,0.2182,0.1429,0.415,0.34409999999999996,0.12789999999999999,12.083,6273,5330,2.450,0.0728,魂+1.73,0.017 (122),0.5191,0.1462,0.11230000000000001,3279,8336,6625,0.8384999999999999,0.16149999999999998,0.2121,8.944,0.1344,0.2096,0.0083,0.7834,0.5546,魂2,19.5/20.0,5,0.3057,0.094,10174,0.1624,0.3641,0.12179999999999999,0.2759,0.15839999999999999,1294,614,681,-17,11283.0,0.32182690256907415,0.4601899660688318,0.2182
1771,聖3,1747/9000,0.2183,0.1432,0.41119999999999995,0.0857,0.1333,0.5387,0.349,0.2157,12.294,6598,5568,2.507,0.0791,豪1.53,-17.8 (262),0.4543,0.15130000000000002,0.1101,2574,8097,6780,0.8069,0.1931,0.1986,9.499,0.1672,0.2046,0.0132,0.7025,0.4598,魂2,14.7/20.0,6,0.3286,0.1033,10550,0.2278,0.3625,0.14880000000000002,0.29100000000000004,0.1447,1440,798,643,-18,18606.0,0.4488891891891892,0.46522675217590476,0.0857
161,聖1,860/4000,0.1857,0.1281,0.3418,0.1266,0.1451,0.4089,0.332,0.1727,11.796,6378,5491,2.640,0.09939999999999999,豪-1.91,-30.9 (65),0.4966,0.16670000000000001,0.12240000000000001,2675,7762,6629,0.7925,0.2075,0.17350000000000002,9.288,0.1293,0.20550000000000002,0.0204,0.6714,0.45030000000000003,聖3,6856/9000,4,0.3151,0.0993,10524,0.2248,0.3716,0.1434,0.23010000000000003,0.1699,1184,703,481,-238,1702.0,0.4618353257942918,0.4113796445880454,0.1266
3811,魂6,7.5/20.0,0.2169,0.1202,0.3953,0.1018,0.1466,0.4311,0.3624,0.18359999999999999,12.053,6338,5478,2.462,0.0708,魂+1.34,0.013 (934),0.49579999999999996,0.1408,0.1074,2947,8074,6971,0.8201999999999999,0.17980000000000002,0.2028,9.077,0.1497,0.19079999999999997,0.0077,0.71,0.4986,魂6,10.5/20.0,7,0.30820000000000003,0.1015,10328,0.2151,0.39030000000000004,0.1295,0.2866,0.1582,1375,659,716,30,40534.0,0.41968132780082984,0.478855878284924,0.1018
936,魂1,9.0/20.0,0.21539999999999998,0.1292,0.3962,0.1592,0.134,0.4702,0.2777,0.19690000000000002,12.271,6495,5547,2.505,0.0919,豪1.61,-0.001 (16848),0.4756,0.1412,0.1084,2710,8040,7177,0.7951,0.20489999999999997,0.19879999999999998,9.691,0.15460000000000002,0.21059999999999998,0.0077,0.7781999999999999,0.5376,魂1,18.2/20.0,6,0.3164,0.0925,10302,0.2152,0.2966,0.138,0.315,0.154,1399,717,682,-11,9889.0,0.4347522748375117,0.4061072423398328,0.1592
865,魂3,10.3/20.0,0.2227,0.10980000000000001,0.371,0.1304,0.1475,0.4183,0.2924,0.19039999999999999,12.025,6299,5363,2.428,0.052000000000000005,魂+2.43,0.024 (400),0.5014,0.1456,0.11320000000000001,2981,7991,6666,0.8434,0.1566,0.21489999999999998,9.040,0.1514,0.19699999999999998,0.0075,0.7314,0.5072,魂3,16.8/20.0,5,0.3306,0.1042,10576,0.2525,0.3226,0.1211,0.3356,0.1366,1403,589,814,112,9089.0,0.4286778625954198,0.44063511450381676,0.1304
186,豪2,418/3200,0.21289999999999998,0.16760000000000003,0.37439999999999996,0.0894,0.1208,0.5915,0.39020000000000005,0.20670000000000002,12.610,6690,5208,2.500,0.086,豪1.51,-5.9,0.4403,0.1891,0.12689999999999999,2314,8277,6813,0.7214,0.2786,0.19649999999999998,9.669,0.1567,0.2034,0.01,0.7040000000000001,0.4229,聖1,3306/4000,3,0.3333,0.09300000000000001,10260,0.23309999999999997,0.40490000000000004,0.1739,0.2635,0.1331,1424,873,551,-73,1945.0,0.42747773602630357,0.4829389384687648,0.08939999999999998
586,聖1,2043/4000,0.2289,0.1398,0.39149999999999996,0.1565,0.13369999999999999,0.5583,0.35450000000000004,0.18780000000000002,12.334,6177,5413,2.468,0.0768,豪3.10,-3.2 (223),0.48560000000000003,0.1483,0.1051,2759,7889,6713,0.7525,0.2475,0.1949,9.671,0.1492,0.23559999999999998,0.0051,0.7568,0.504,聖3,4887/9000,6,0.3089,0.09119999999999999,10658,0.1993,0.3588,0.1414,0.2874,0.17329999999999998,1414,757,657,4,6282.0,0.398408387942333,0.4450996068152032,0.1565
542,魂1,4.8/20.0,0.22190000000000001,0.1379,0.3987,0.1257,0.12990000000000002,0.5034000000000001,0.36840000000000006,0.19190000000000002,12.209,6214,5733,2.552,0.0959,豪0.47,-0.019 (255),0.4852,0.1435,0.1065,2485,7524,7529,0.8139,0.1861,0.1972,9.342,0.1509,0.187,0.0102,0.7193999999999999,0.4861,魂1,11.2/20.0,6,0.30920000000000003,0.09820000000000001,10559,0.1997,0.3763,0.1408,0.27390000000000003,0.135,1379,790,588,-78,5629.0,0.41960288418206404,0.45473077963046427,0.1257
2278,魂5,2.1/20.0,0.21,0.1074,0.4082,0.10310000000000001,0.1543,0.3887,0.3397,0.1884,11.997,6341,5265,2.449,0.0579,魂+1.80,0.018 (992),0.4947,0.1341,0.1045,2964,7941,6660,0.823,0.177,0.2034,9.101,0.1557,0.1818,0.012199999999999999,0.7048000000000001,0.4951,魂5,14.3/20.0,7,0.3187,0.1027,10161,0.2353,0.3529,0.1116,0.2801,0.1681,1332,565,766,36,24377.0,0.44381657142857134,0.45309509523809527,0.10310000000000002
638,魂1,18.4/20.0,0.2217,0.12359999999999999,0.39880000000000004,0.1167,0.1432,0.4561,0.37329999999999997,0.19010000000000002,12.120,6413,5518,2.480,0.06269999999999999,魂+0.58,0.006 (276),0.49729999999999996,0.13449999999999998,0.1038,3222,8422,6569,0.7948000000000001,0.2052,0.19519999999999998,9.452,0.1537,0.22870000000000001,0.0161,0.7402,0.4764,魂1,19.6/20.0,5,0.3215,0.0934,10525,0.2069,0.3948,0.1307,0.2712,0.1609,1421,682,739,61,6844.0,0.42641736580965267,0.456648443843031,0.1167
1103,魂5,15.3/20.0,0.2473,0.13,0.4054,0.0874,0.1324,0.5307,0.401,0.2139,12.187,6086,5430,2.386,0.054400000000000004,魂+3.88,0.039 (121),0.4758,0.1371,0.1082,2726,7901,6966,0.7865000000000001,0.21350000000000002,0.2025,9.461,0.166,0.1898,0.0143,0.6812,0.4482,魂5,16.6/20.0,8,0.3256,0.10679999999999999,10493,0.2256,0.425,0.1378,0.309,0.1423,1505,706,799,178,11799.0,0.41153910230489293,0.5010473109583502,0.0874
1063,魂4,12.6/20.0,0.20559999999999998,0.1069,0.3978,0.1322,0.1463,0.3975,0.2994,0.1727,12.167,6683,5104,2.405,0.0508,魂+3.28,0.033 (225),0.5085000000000001,0.1328,0.1005,3302,8329,6356,0.818,0.182,0.19940000000000002,9.354,0.1456,0.1865,0.0062,0.7453,0.5238,魂4,15.3/20.0,6,0.3337,0.09369999999999999,9937,0.2144,0.3344,0.11939999999999999,0.30269999999999997,0.16670000000000001,1374,546,828,123,11299.0,0.4271301070038911,0.44079951361867703,0.1322
1230,聖2,3118/6000,0.2163,0.11449999999999999,0.3962,0.1151,0.1489,0.4359,0.34409999999999996,0.1957,12.198,6647,5349,2.422,0.058499999999999996,聖2.11,0.4 (7774),0.48,0.146,0.1151,2960,8375,6711,0.8403,0.1597,0.21969999999999998,9.322,0.1586,0.1852,0.0043,0.6727,0.455,聖3,6295/9000,7,0.3189,0.0973,10144,0.2495,0.3492,0.1162,0.28350000000000003,0.1732,1438,613,825,116,13053.0,0.43428571428571433,0.45100485436893206,0.1151
215,聖1,1833/4000,0.22519999999999998,0.1384,0.37189999999999995,0.1233,0.1267,0.44179999999999997,0.38049999999999995,0.1696,11.864,5979,5104,2.544,0.0605,豪1.24,-10.2 (180),0.491,0.16879999999999998,0.1355,2532,7648,6538,0.7698,0.2302,0.16879999999999998,9.230,0.1176,0.24480000000000002,0.0128,0.7263,0.45270000000000005,聖1,2216/4000,5,0.2813,0.0901,10260,0.2069,0.4044,0.1471,0.2999,0.1471,1346,706,640,-50,2305.0,0.36977619893428065,0.506713809946714,0.12330000000000002
546,魂2,2.4/20.0,0.21760000000000002,0.1307,0.41590000000000005,0.12140000000000001,0.139,0.4435,0.37329999999999997,0.1732,12.092,6597,5544,2.480,0.0696,魂+0.70,0.007 (2529),0.4935,0.1565,0.1167,3000,8419,6969,0.7906,0.2094,0.1815,9.510,0.1446,0.24239999999999998,0.013000000000000001,0.7498,0.5254,魂2,13.5/20.0,6,0.3232,0.1041,10340,0.20739999999999997,0.39759999999999995,0.1392,0.28309999999999996,0.1623,1435,725,711,22,5791.0,0.3928042279411764,0.48566741727941165,0.12140000000000001
155,聖1,911/4000,0.2298,0.1458,0.37670000000000003,0.1524,0.10880000000000001,0.5146000000000001,0.3157,0.191,12.037,6756,5824,2.490,0.0839,豪2.42,-5.9 (153),0.5033,0.14,0.1033,2835,7675,6848,0.8067,0.19329999999999997,0.1967,9.631,0.1433,0.22519999999999998,0.01,0.8,0.55,聖1,2206/4000,4,0.298,0.09179999999999999,10267,0.1834,0.3712,0.1714,0.3125,0.1109,1553,849,704,65,1571.0,0.4183215839860748,0.4293135335073977,0.1524
4301,魂8,12.9/20.0,0.20679999999999998,0.1201,0.3956,0.1331,0.1519,0.423,0.2984,0.1859,12.212,6728,5364,2.457,0.0711,魂+1.53,0.015 (463),0.48710000000000003,0.147,0.11320000000000001,2917,8172,6782,0.8288,0.17120000000000002,0.20629999999999998,9.399,0.158,0.1975,0.006999999999999999,0.7156,0.4824,魂8,16.0/20.0,6,0.31079999999999997,0.0958,10347,0.22760000000000002,0.32520000000000004,0.1308,0.29719999999999996,0.1598,1391,644,747,43,45408.0,0.4378718085106384,0.4288417794970986,0.1331
384,聖2,3758/6000,0.2096,0.13720000000000002,0.39740000000000003,0.1495,0.1313,0.46590000000000004,0.27949999999999997,0.2069,12.179,6770,5374,2.510,0.0703,豪1.76,-12.6 (298),0.4639,0.155,0.10339999999999999,2545,7859,6491,0.8161,0.1839,0.1779,9.441,0.1502,0.1917,0.0072,0.7512000000000001,0.5373,聖2,3758/6000,6,0.3342,0.09119999999999999,10479,0.23370000000000002,0.3025,0.14859999999999998,0.2945,0.1495,1419,738,681,21,4022.0,0.4579241889312977,0.3927135019083969,0.1495
478,聖2,2995/6000,0.2034,0.11599999999999999,0.3947,0.1072,0.1637,0.3995,0.3298,0.18469999999999998,12.067,6728,5458,2.475,0.0774,豪2.57,-9.2 (325),0.4893,0.1384,0.10619999999999999,2958,8277,7240,0.8047,0.1953,0.1974,9.257,0.1545,0.2061,0.0118,0.752,0.5006,聖3,4500/9000,5,0.318,0.0888,10585,0.2205,0.33159999999999995,0.1166,0.2764,0.18989999999999999,1368,633,735,17,5045.0,0.4443151917404129,0.4481647984267452,0.1072
240,豪1,899/2800,0.22829999999999998,0.1365,0.40369999999999995,0.2095,0.1326,0.46630000000000005,0.39909999999999995,0.12210000000000001,12.153,6055,5338,2.471,0.0875,豪1.97,-4.2,0.48090000000000005,0.1369,0.10830000000000001,3131,8460,6347,0.8567,0.1433,0.1592,9.350,0.1624,0.1788,0.0096,0.7548,0.5414,聖1,3210/4000,6,0.2848,0.0801,10419,0.1225,0.4188,0.1433,0.30510000000000004,0.1481,1382,729,654,-21,2571.0,0.2571961892247044,0.5333570302233903,0.2095
140,豪3,700/3600,0.2016,0.136,0.4169,0.122,0.1367,0.525,0.2645,0.20920000000000002,12.533,7156,5644,2.543,0.0786,豪0.37,-15.1 (3),0.4673,0.1242,0.1013,3165,8541,5887,0.8366,0.1634,0.1993,9.963,0.1797,0.2168,0.0163,0.7515999999999999,0.3987,聖1,2146/4000,3,0.2587,0.0877,10303,0.191,0.3367,0.17309999999999998,0.29969999999999997,0.1447,1443,768,675,-55,1463.0,0.4849164682539683,0.3932075892857142,0.12200000000000001
961,魂1,13.9/20.0,0.21230000000000002,0.1176,0.39549999999999996,0.1448,0.1534,0.436,0.3295,0.18539999999999998,12.194,6434,5462,2.505,0.06559999999999999,豪2.29,-0.000 (44526),0.4703,0.1335,0.099,2839,8077,6517,0.7844,0.21559999999999999,0.1917,9.506,0.1594,0.17679999999999998,0.0053,0.7426,0.49310000000000004,魂1,18.7/20.0,5,0.3311,0.0974,10294,0.21050000000000002,0.3835,0.1368,0.2864,0.1654,1366,642,724,21,10182.0,0.4107094677343381,0.4445068299576071,0.1448
341,魂1,9.3/20.0,0.2188,0.10800000000000001,0.366,0.1427,0.1433,0.4242,0.43079999999999996,0.1265,11.877,5669,5130,2.513,0.041100000000000005,豪2.14,-0.004 (2439),0.5021,0.1352,0.0987,3070,8018,6535,0.8391,0.1609,0.2361,8.876,0.1481,0.14529999999999998,0.0043,0.71,0.54,魂1,12.1/20.0,5,0.32049999999999995,0.1056,9884,0.1583,0.4322,0.1084,0.28800000000000003,0.1537,1240,554,686,-19,3684.0,0.2902909049360146,0.5670493601462523,0.1427
124,豪3,1814/3600,0.2057,0.1366,0.40380000000000005,0.1208,0.1351,0.5402,0.32689999999999997,0.1902,12.452,6800,5527,2.556,0.0726,豪1.54,-8.6 (120),0.4612,0.1469,0.102,2981,8427,5703,0.8122,0.18780000000000002,0.1551,9.598,0.1796,0.1858,0.012199999999999999,0.7061,0.4816,聖1,2584/4000,4,0.3097,0.109,10189,0.2045,0.3125,0.1306,0.285,0.1425,1399,755,644,-36,1288.0,0.42644744773942644,0.45292416140009717,0.1208
1359,魂1,9.8/20.0,0.2026,0.1137,0.4097,0.1137,0.15410000000000001,0.3901,0.3579,0.17370000000000002,12.027,6418,5306,2.500,0.0596,魂,0.000,0.4816,0.1399,0.1127,2788,7910,6790,0.8317,0.16829999999999998,0.213,9.102,0.1591,0.1668,0.0104,0.7173999999999999,0.5158,魂2,10.5/20.0,5,0.2846,0.0964,10515,0.2137,0.3907,0.1241,0.268,0.1711,1300,603,697,-27,14408.0,0.4129018756169792,0.473431391905232,0.1137
344,聖1,2664/4000,0.2259,0.1505,0.3665,0.0983,0.1329,0.5464,0.39280000000000004,0.20670000000000002,12.247,6709,5547,2.453,0.0959,豪3.04,-3.6 (738),0.4708,0.1432,0.10339999999999999,2974,8541,6808,0.7851,0.21489999999999998,0.1777,9.832,0.16579999999999998,0.18030000000000002,0.0239,0.6897,0.4191,聖2,5360/6000,6,0.33240000000000003,0.10220000000000001,10169,0.1967,0.4044,0.1549,0.2708,0.15560000000000002,1515,835,681,47,3648.0,0.4307851261620187,0.47087312970340867,0.0983
