名前,記録対戦数,記録段位,記録点数,和了率,放銃率,ツモ率,ダマ率,流局率,流局聴牌率,副露率,立直率,和了巡数,平均和了,平均放銃,平均順位,飛び率,安定段位,点数期待,立直和了,立直放銃A,立直放銃B,立直収支,立直収入,立直支出,先制率,追っかけ率,追っかけられ率,立直巡目,立直流局,一発率,振聴率,立直多面,立直良形,最高段位,最高点数,最大連荘,裏ドラ率,痛い親かぶり率,痛い親かぶり平均,放銃時立直率,放銃時副露率,副露後放銃率,副露後和了率,副露後流局率,打点効率,銃点損失,調整打点効率,局収支,総計局数,和了時立直率,和了時副露率,和了時ダマ率
rating_4_ave,1019.4339152119701,null,null,0.21762518703241893,0.12634862842892766,0.3756309226932668,0.13367356608478803,0.138042144638404,0.4473488778054862,0.3225713216957606,0.18529501246882796,12.219690773067331,6559.795511221945,5455.690773067332,2.453937655860349,0.06758204488778054,null,null,0.49932418952618457,0.13787481296758106,0.103543391521197,3048.645885286783,8186.693266832917,6872.428927680798,0.8079955112219452,0.19200448877805484,0.19710798004987531,9.478234413965087,0.14515311720698254,0.19676907730673318,0.01051097256857855,0.7446690773067332,0.5032965087281794,null,null,5.488778054862843,0.3184970074812967,0.09992044887780548,10437.501246882794,0.20307605985037402,0.34217880299251874,0.13413341645885285,0.29987431421446387,0.14837032418952617,1426.077306733167,690.0673316708229,735.9725685785536,60.917705735660846,10681.995012468828,0.42510298658580553,0.4412149194828179,0.13367356608478803
rating_5_ave,677.6171821305842,null,null,0.22017333333333336,0.14749786941580756,0.34171807560137457,0.10035140893470791,0.11458178694158075,0.49679814432989694,0.3381484536082474,0.19577079037800688,12.325605498281789,6684.93058419244,5762.715463917526,2.514997250859107,0.08895512027491409,null,null,0.5084578006872852,0.1347807560137457,0.100666323024055,3068.968384879725,8174.845360824742,7018.888659793814,0.7945909278350517,0.2054091408934708,0.20411745704467354,9.630405498281787,0.12380233676975946,0.20830591065292098,0.011389415807560135,0.7348617182130585,0.4598015120274914,null,null,5.143642611683849,0.32228529209621987,0.10174646048109966,10599.378006872852,0.18156549828178695,0.35332061855670105,0.1538794501718213,0.2952853608247422,0.11911780068728521,1467.1189003436425,854.7780068728522,612.3360824742268,-18.80274914089347,6948.368384879725,0.4528118401149824,0.4468295512865198,0.10035140893470791
rating_6_ave,751.7435105067985,null,null,0.22093399258343632,0.1356844870210136,0.35246452410383183,0.1158354758961681,0.12416155747836835,0.46691063040791103,0.3246872064276885,0.19159536464771323,12.279435105067986,6622.009270704573,5631.315203955501,2.4707589616810877,0.07672045735475896,null,null,0.5097251545117429,0.13478671199011125,0.10093844252163164,3104.4177997527813,8167.639678615575,6960.822002472188,0.8028502472187886,0.1971498145859085,0.201420086526576,9.565590234857849,0.1307317676143387,0.20456421508034614,0.010872496909765139,0.7447654511742892,0.48249715698393075,null,null,5.284301606922126,0.32103936959208895,0.10170593325092707,10549.750309023486,0.19192719406674907,0.3429669962917181,0.14330506798516687,0.30388263288009887,0.12878102595797278,1460.0655129789864,766.5154511742893,693.5407911001236,42.120519159456116,7778.228677379481,0.44254130192099206,0.4416264294044719,0.1158354758961681
rating_7_ave,671.2054640718563,null,null,0.22101635479041912,0.14351837574850299,0.343136002994012,0.10472679640718563,0.11686190119760478,0.48612118263473053,0.33233488023952096,0.19481455838323353,12.313542664670658,6665.608907185629,5729.224176646707,2.4973727544910176,0.08475411676646706,null,null,0.5105959580838323,0.1343200224550898,0.10039932634730539,3093.484281437126,8168.703967065869,7005.706961077844,0.7975805763473054,0.20241949850299404,0.20353604041916168,9.613994386227546,0.1247941616766467,0.20777155688622756,0.011208233532934129,0.7393869760479043,0.46701710329341317,null,null,5.1770209580838324,0.32209936377245507,0.10199595808383233,10593.62013473054,0.1846117140718563,0.3487232035928144,0.15043963323353293,0.2998026571856287,0.12057919161676646,1469.0071107784431,826.0505239520958,642.9539670658683,6.124625748502994,6890.557634730539,0.45075103153239393,0.44452147349764665,0.10472679640718563
rating_8_ave,1409.8736462093864,null,null,0.21801696750902524,0.12403249097472924,0.39166462093862814,0.12918086642599277,0.14279025270758122,0.4481342960288809,0.3360043321299639,0.1862173285198556,12.15025270758123,6450.4945848375455,5397.180505415163,2.454729241877256,0.06604151624548736,null,null,0.48955270758122743,0.14295812274368233,0.1084664259927798,2908.8808664259927,8094.487364620939,6809.534296028881,0.811657761732852,0.18834223826714802,0.19746678700361012,9.363675090252709,0.15127039711191334,0.1916851985559567,0.009063176895306857,0.7311184115523467,0.504610108303249,null,null,5.808664259927798,0.31614548736462095,0.09900469314079421,10359.819494584837,0.21554440433212996,0.35300108303249095,0.13032527075812275,0.2950425992779783,0.15759314079422385,1404.8447653429603,670.1624548736462,734.7292418772563,51.505415162454874,14930.458483754514,0.41802566614294406,0.4527830926321803,0.12918086642599277
rating_9_ave,727.0285499624342,null,null,0.2204922614575507,0.1489861758076634,0.3418954921111946,0.09631202103681444,0.11338429752066116,0.5015684447783622,0.3423952667167543,0.19693869271224645,12.321021788129226,6673.84147257701,5779.14199849737,2.5208504883546206,0.09062569496619083,null,null,0.5072751314800901,0.1355504132231405,0.1014228399699474,3041.7746055597295,8154.552216378663,7019.444027047332,0.7941042824943652,0.205895792637115,0.2048451540195342,9.620740796393688,0.12308632607062359,0.2083226897069872,0.011169947407963935,0.7311279489105935,0.4560227648384674,null,null,5.178061607813674,0.3221488354620586,0.1017259954921112,10598.292261457551,0.1821563486100676,0.35661089406461305,0.15492652141247182,0.29385229151014275,0.11831194590533435,1466.5236664162285,865.9804658151766,600.5589782118708,-28.188580015026297,7484.697971450038,0.453920390133724,0.4497601285262136,0.09631202103681444
rating_10_ave,801.9163319946452,null,null,0.22128125836680054,0.13602991967871486,0.35351452476572953,0.11352195448460509,0.12388982597054887,0.4686798527443105,0.3273534136546185,0.19228929049531462,12.271519410977241,6606.907630522089,5635.043507362784,2.47230187416332,0.07719330655957161,null,null,0.5087767068273092,0.13547289156626507,0.10163500669344043,3083.1331994645248,8148.962516733601,6956.497322623829,0.8031022088353414,0.1968978580990629,0.20184451137884873,9.551600401606425,0.13066900937081657,0.20426860776439085,0.01063406961178045,0.7422610441767069,0.4810143908969211,null,null,5.326639892904953,0.320814390896921,0.10168433734939758,10544.663989290495,0.19331358768406956,0.3450389558232932,0.1433602409638554,0.3033194779116466,0.12886512717536813,1458.9497991967871,769.1700133868809,689.7884872824632,38.81526104417671,8324.920348058902,0.4426764647984289,0.4438054194932661,0.11352195448460509
rating_11_ave,696.7044740973313,null,null,0.2212239795918367,0.14410215855572997,0.34329768445839876,0.10282967032967033,0.11634733124018837,0.4880934458398744,0.3342703689167975,0.1953781004709576,12.310561224489796,6658.875981161696,5736.175039246468,2.4995726059654633,0.08542233124018837,null,null,0.5100822213500785,0.13469964678178964,0.10078151491365776,3080.4721350078494,8157.804552590267,7005.35557299843,0.7974718602825746,0.2025282182103611,0.20388787284144427,9.608147174254318,0.12446840659340658,0.20775431711145995,0.011084772370486653,0.7376567896389326,0.46539434850863415,null,null,5.196624803767661,0.3220190345368917,0.101997409733124,10592.772762951334,0.1850686028257457,0.3502182103610675,0.15081919152276294,0.2992739010989011,0.1202293563579278,1468.7880690737834,830.50431711146,638.2919937205652,2.434850863422292,7167.906985871272,0.4512298148175997,0.44593999651970795,0.10282967032967033
rating_12_ave,1178.9498525073745,null,null,0.21778525073746313,0.1254023598820059,0.3821815634218289,0.13183805309734514,0.13998200589970503,0.4476697640117994,0.32805943952802363,0.18567182890855458,12.191321533923304,6515.1401179941,5431.786135693215,2.4542610619469025,0.06695265486725663,null,null,0.49533200589970494,0.13995162241887907,0.1055547197640118,2991.5442477876104,8149.022123893806,6846.733038348083,0.8094917404129792,0.19050825958702067,0.19725457227138646,9.431430678466077,0.14765235988200592,0.19469203539823007,0.009919469026548668,0.7391328908554572,0.5038331858407079,null,null,5.619469026548672,0.31753628318584065,0.09954631268436578,10405.76401179941,0.20817005899705013,0.34660029498525075,0.13257758112094395,0.2979002949852508,0.15213834808259588,1417.4026548672566,681.9351032448377,735.4646017699115,57.07227138643068,12417.72418879056,0.4222115149594447,0.4459411495158169,0.13183805309734514
rating_13_ave,794.7274826789838,null,null,0.21982846420323326,0.1437450346420323,0.34970606235565815,0.1049621247113164,0.11909318706697461,0.4890153002309469,0.33780554272517316,0.19424289838337183,12.297561200923788,6647.437066974596,5704.25519630485,2.505358545034642,0.08529053117782909,null,null,0.5054342956120093,0.13608856812933026,0.10191379907621248,3043.3654734411084,8161.993648960739,6985.406466512702,0.7973204387990761,0.20267961893764436,0.2030538106235566,9.587747113163973,0.1281953233256351,0.20564774826789836,0.011017378752886834,0.7342630484988453,0.4669677829099307,null,null,5.25,0.3213033487297921,0.10130796766743648,10561.065242494225,0.18699976905311777,0.35326951501154735,0.15011241339491915,0.29524653579676674,0.1252711893764434,1457.1593533487298,825.2523094688222,631.9105080831408,-7.558314087759816,8224.949769053117,0.447248462406983,0.4477817054162819,0.1049621247113164
rating_14_ave,847.9451187335093,null,null,0.22050759894459102,0.13398126649076517,0.35819456464379945,0.11778622691292874,0.12688459102902375,0.46416601583113454,0.3263414775725594,0.19080923482849602,12.26055197889182,6596.938258575198,5597.090765171504,2.468415831134564,0.07515947229551449,null,null,0.5067764643799472,0.1359811609498681,0.10203883905013192,3075.8353562005277,8156.946701846966,6938.70765171504,0.8041376781002639,0.1958623746701847,0.20084221635883906,9.536075461741424,0.13373398416886545,0.20268163588390498,0.010608021108179414,0.7427706068601583,0.4857294986807388,null,null,5.360949868073878,0.3203240105540897,0.10131108179419523,10521.987335092348,0.195379419525066,0.3444337203166227,0.14140775725593668,0.3025904485488126,0.13299261213720318,1451.993667546174,752.4311345646438,699.5614775725594,43.49234828496042,8823.699736147757,0.4389577498837788,0.4432572450847227,0.11778622691292874
rating_15_ave,740.5886741268226,null,null,0.22073462190573073,0.14168806375042386,0.3476943031536114,0.10702377076975245,0.11929735503560529,0.48255306883689386,0.3326795523906409,0.19400701932858597,12.29820481519159,6645.403187521194,5698.03526619193,2.493367243133265,0.08299643947100711,null,null,0.5086193624957612,0.1351314004747372,0.10115707019328585,3076.144455747711,8161.732790776535,6987.2804340454395,0.7989028484231944,0.20109721939640554,0.2029659545608681,9.590481858257036,0.12728107833163785,0.20626056290267888,0.011006748050186501,0.7386103085791793,0.47054821973550354,null,null,5.236351305527298,0.3215401152933197,0.10171498813157001,10571.659206510682,0.18751722617836555,0.34912502543234997,0.1485502882332994,0.29935554425228894,0.12405591726008817,1462.9803323160393,811.4079348931841,651.5744320108512,10.3872499152255,7645.746693794506,0.4476771331896073,0.44529748858759777,0.10702377076975245
